timestamp,input_source,raw_x,raw_y,raw_z,filtered_x,filtered_y,filtered_z,vx,vy,vz,quality,valid,accepted,rejection_reason,accepted_count,outlier_count,invalid_count,mahalanobis_distance,implied_speed
1780529250.760952,python_udp,0.110000,0.150000,0.560000,0.098139,0.124031,0.582725,-0.409635,-0.153489,-0.351178,38.000000,1,1,accepted,303,0,0,0.009039,0.750588
1780529250.860346,python_udp,0.090000,0.170000,0.580000,0.074869,0.141735,0.562639,-0.365063,-0.070227,-0.317300,48.000000,1,1,accepted,304,0,0,0.010067,0.767243
1780529250.959845,python_udp,0.070000,0.160000,0.570000,0.055417,0.148344,0.549048,-0.322104,-0.035890,-0.276416,47.000000,1,1,accepted,305,0,0,0.004696,0.562893
1780529251.060200,python_udp,0.060000,0.160000,0.540000,0.043040,0.152973,0.530035,-0.272143,-0.015189,-0.256971,41.000000,1,1,accepted,306,0,0,0.003303,0.439534
1780529251.160486,python_udp,0.050000,0.170000,0.530000,0.034247,0.161451,0.516246,-0.225738,0.009995,-0.230132,45.000000,1,1,accepted,307,0,0,0.003508,0.465878
1780529251.260530,python_udp,0.040000,0.160000,0.500000,0.026943,0.161130,0.496373,-0.187274,0.006667,-0.223054,41.000000,1,1,accepted,308,0,0,0.001541,0.292268
1780529251.361716,python_udp,0.030000,0.170000,0.490000,0.019958,0.166218,0.481461,-0.157693,0.017807,-0.206391,43.000000,1,1,accepted,309,0,0,0.001277,0.282085
1780529251.460132,python_udp,0.030000,0.170000,0.490000,0.018102,0.169078,0.474361,-0.122645,0.020524,-0.175875,43.000000,1,1,accepted,310,0,0,0.002167,0.390076
1780529251.562303,python_udp,0.030000,0.180000,0.500000,0.018862,0.175911,0.476832,-0.089836,0.032568,-0.130667,44.000000,1,1,accepted,311,0,0,0.003265,0.503089
1780529251.660999,python_udp,0.030000,0.190000,0.500000,0.020725,0.185007,0.480580,-0.062514,0.047276,-0.092771,43.000000,1,1,accepted,312,0,0,0.002399,0.428383
1780529251.761088,python_udp,0.030000,0.190000,0.510000,0.022843,0.189878,0.489260,-0.041431,0.047637,-0.052300,44.000000,1,1,accepted,313,0,0,0.002083,0.416969
1780529251.861113,python_udp,0.030000,0.180000,0.500000,0.024791,0.186749,0.491440,-0.026087,0.027755,-0.035597,43.000000,1,1,accepted,314,0,0,0.000910,0.244359
1780529251.959885,python_udp,0.050000,0.200000,0.520000,0.037177,0.195171,0.502785,0.011686,0.041980,-0.002005,43.000000,1,1,accepted,315,0,0,0.002758,0.437629
1780529252.063773,python_udp,0.050000,0.210000,0.520000,0.044628,0.205100,0.510666,0.027510,0.056415,0.016209,42.000000,1,1,accepted,316,0,0,0.000791,0.234972
1780529252.160456,python_udp,0.050000,0.200000,0.520000,0.048792,0.204951,0.515866,0.031069,0.041830,0.024276,45.000000,1,1,accepted,317,0,0,0.000290,0.134809
1780529252.260703,python_udp,0.030000,0.220000,0.520000,0.040094,0.214991,0.519085,0.001334,0.056584,0.026060,45.000000,1,1,accepted,318,0,0,0.001105,0.245058
1780529252.359929,python_udp,0.050000,0.220000,0.530000,0.045495,0.220300,0.525547,0.014603,0.055702,0.034750,43.000000,1,1,accepted,319,0,0,0.000252,0.128434
1780529252.460584,python_udp,0.070000,0.180000,0.530000,0.059378,0.201144,0.529476,0.045894,-0.006583,0.035773,42.000000,1,1,accepted,320,0,0,0.004860,0.513422
1780529252.575399,python_udp,0.090000,0.160000,0.560000,0.078000,0.178662,0.545557,0.081244,-0.061558,0.063955,46.000000,1,1,accepted,321,0,0,0.005066,0.551628
1780529252.660088,python_udp,0.090000,0.150000,0.590000,0.088214,0.160374,0.569608,0.086506,-0.092118,0.103747,48.000000,1,1,accepted,322,0,0,0.002545,0.443749
1780529252.761141,python_udp,0.090000,0.190000,0.610000,0.093164,0.172098,0.593912,0.077186,-0.039382,0.135140,48.000000,1,1,accepted,323,0,0,0.003854,0.495631
1780529252.861081,python_udp,0.090000,0.180000,0.590000,0.095016,0.174542,0.599340,0.062408,-0.023304,0.116915,44.000000,1,1,accepted,324,0,0,0.000809,0.237127
1780529252.960134,python_udp,0.060000,0.230000,0.580000,0.079018,0.203362,0.596632,0.006386,0.055165,0.084461,47.000000,1,1,accepted,325,0,0,0.010349,0.774893
1780529253.076008,python_udp,0.070000,0.230000,0.610000,0.074451,0.220264,0.607362,-0.006726,0.083845,0.089609,48.000000,1,1,accepted,326,0,0,0.001021,0.237399
1780529253.160912,python_udp,0.060000,0.240000,0.580000,0.066351,0.234768,0.599468,-0.025435,0.099259,0.051621,42.000000,1,1,accepted,327,0,0,0.002031,0.404728
1780529253.260140,python_udp,0.080000,0.230000,0.580000,0.072536,0.236773,0.593201,-0.003448,0.079307,0.025862,42.000000,1,1,accepted,328,0,0,0.001545,0.329350
1780529253.360312,python_udp,0.110000,0.230000,0.580000,0.092572,0.236778,0.588461,0.047891,0.059341,0.009351,43.000000,1,1,accepted,329,0,0,0.003307,0.435307
1780529253.461576,python_udp,0.130000,0.220000,0.570000,0.114955,0.230469,0.580396,0.092211,0.028502,-0.010934,41.000000,1,1,accepted,330,0,0,0.003327,0.442420
1780529253.560462,python_udp,0.130000,0.210000,0.560000,0.127315,0.220749,0.570345,0.100119,-0.003163,-0.031122,39.000000,1,1,accepted,331,0,0,0.001473,0.308267
1780529253.660827,python_udp,0.130000,0.210000,0.540000,0.133378,0.214809,0.554596,0.090169,-0.017330,-0.059604,39.000000,1,1,accepted,332,0,0,0.001111,0.300696
1780529253.774318,python_udp,0.100000,0.220000,0.530000,0.119542,0.216808,0.539988,0.032603,-0.007928,-0.079094,42.000000,1,1,accepted,333,0,0,0.003782,0.468244
1780529253.860111,python_udp,0.130000,0.220000,0.520000,0.126682,0.218163,0.526474,0.042377,-0.002517,-0.091726,39.000000,1,1,accepted,334,0,0,0.000284,0.146143
1780529253.960413,python_udp,0.130000,0.210000,0.520000,0.130424,0.213647,0.518553,0.041128,-0.013260,-0.088904,40.000000,1,1,accepted,335,0,0,0.000125,0.084098
1780529254.060044,python_udp,0.110000,0.230000,0.520000,0.121310,0.221851,0.514460,0.007810,0.010746,-0.078093,44.000000,1,1,accepted,336,0,0,0.001803,0.319602
1780529254.160196,python_udp,0.110000,0.230000,0.580000,0.115574,0.226739,0.540687,-0.008609,0.020352,-0.001380,49.000000,1,1,accepted,337,0,0,0.006247,0.746753
1780529254.261047,python_udp,0.100000,0.220000,0.600000,0.106782,0.224044,0.568137,-0.028587,0.008438,0.060796,47.000000,1,1,accepted,338,0,0,0.004407,0.618695
1780529254.360865,python_udp,0.070000,0.250000,0.590000,0.085637,0.238425,0.581540,-0.074650,0.042537,0.077304,47.000000,1,1,accepted,339,0,0,0.003557,0.450612
1780529254.468520,python_udp,0.060000,0.250000,0.600000,0.068376,0.246625,0.594250,-0.099325,0.052479,0.088525,48.000000,1,1,accepted,340,0,0,0.000834,0.223371
1780529254.559920,python_udp,0.080000,0.210000,0.590000,0.070064,0.229301,0.597022,-0.070055,-0.004379,0.074822,44.000000,1,1,accepted,341,0,0,0.004277,0.488842
1780529254.661272,python_udp,0.080000,0.220000,0.610000,0.072191,0.224086,0.607055,-0.047050,-0.016415,0.080570,46.000000,1,1,accepted,342,0,0,0.000707,0.198945
1780529254.760219,python_udp,0.080000,0.230000,0.600000,0.074231,0.226517,0.608099,-0.030057,-0.006155,0.064765,45.000000,1,1,accepted,343,0,0,0.000644,0.210252
1780529254.863731,python_udp,0.080000,0.230000,0.600000,0.075955,0.228111,0.607812,-0.018143,-0.000590,0.049521,42.000000,1,1,accepted,344,0,0,0.000405,0.174997
1780529254.959855,python_udp,0.080000,0.230000,0.590000,0.077299,0.229102,0.602201,-0.010187,0.002055,0.025713,45.000000,1,1,accepted,345,0,0,0.000637,0.235867
1780529255.059836,python_udp,0.080000,0.230000,0.610000,0.078286,0.229681,0.607198,-0.005137,0.002996,0.031181,46.000000,1,1,accepted,346,0,0,0.000056,0.064532
1780529255.177333,python_udp,0.070000,0.240000,0.580000,0.073582,0.235381,0.596248,-0.015690,0.016601,-0.000525,43.000000,1,1,accepted,347,0,0,0.001302,0.328613
1780529255.261347,python_udp,0.090000,0.200000,0.580000,0.081709,0.217074,0.588680,0.008733,-0.033697,-0.017464,42.000000,1,1,accepted,348,0,0,0.003413,0.442481
1780529255.361605,python_udp,0.080000,0.190000,0.570000,0.081190,0.200927,0.579076,0.005227,-0.065885,-0.035174,43.000000,1,1,accepted,349,0,0,0.001362,0.292463
1780529255.461271,python_udp,0.080000,0.210000,0.580000,0.080790,0.202781,0.577620,0.002901,-0.044618,-0.030529,46.000000,1,1,accepted,350,0,0,0.000479,0.163691
1780529255.560123,python_udp,0.090000,0.220000,0.600000,0.085888,0.210006,0.586369,0.015013,-0.015178,-0.003930,46.000000,1,1,accepted,351,0,0,0.001721,0.345904
1780529255.673794,python_udp,0.110000,0.190000,0.590000,0.099578,0.198522,0.587843,0.045716,-0.040283,0.000279,41.000000,1,1,accepted,352,0,0,0.001591,0.294829
1780529255.760027,python_udp,0.110000,0.200000,0.600000,0.107303,0.197462,0.593499,0.053660,-0.032806,0.012964,45.000000,1,1,accepted,353,0,0,0.000280,0.145486
1780529255.868635,python_udp,0.110000,0.180000,0.610000,0.111230,0.186537,0.601851,0.050036,-0.052063,0.028866,46.000000,1,1,accepted,354,0,0,0.000637,0.209620
1780529255.960451,python_udp,0.100000,0.190000,0.620000,0.107483,0.186004,0.611820,0.027992,-0.040291,0.044828,48.000000,1,1,accepted,355,0,0,0.000879,0.239089
1780529256.063658,python_udp,0.110000,0.190000,0.620000,0.110130,0.186301,0.618018,0.027609,-0.029394,0.048695,44.000000,1,1,accepted,356,0,0,0.000134,0.088405
1780529256.160066,python_udp,0.100000,0.190000,0.630000,0.105942,0.186940,0.626188,0.010105,-0.020379,0.056133,47.000000,1,1,accepted,357,0,0,0.000443,0.161503
1780529256.261658,python_udp,0.110000,0.170000,0.650000,0.108595,0.176869,0.640246,0.014243,-0.040614,0.075166,49.000000,1,1,accepted,358,0,0,0.000789,0.237180
1780529256.373796,python_udp,0.100000,0.190000,0.650000,0.104619,0.182075,0.648801,0.000637,-0.017269,0.077506,48.000000,1,1,accepted,359,0,0,0.000736,0.200243
1780529256.461142,python_udp,0.120000,0.180000,0.630000,0.112939,0.180161,0.644231,0.021437,-0.017742,0.049737,40.000000,1,1,accepted,360,0,0,0.001204,0.306551
1780529256.569820,python_udp,0.090000,0.190000,0.640000,0.101562,0.184647,0.644933,-0.012623,-0.001972,0.040110,51.000000,1,1,accepted,361,0,0,0.001501,0.291333
1780529256.660668,python_udp,0.100000,0.160000,0.620000,0.100138,0.171270,0.635513,-0.013030,-0.035171,0.009839,42.000000,1,1,accepted,362,0,0,0.002019,0.378897
1780529256.857410,python_udp,0.080000,0.200000,0.600000,0.088682,0.185136,0.619561,-0.038606,0.008616,-0.028331,46.000000,1,1,accepted,363,0,0,0.004028,0.522175
1780529258.032115,python_udp,0.080000,0.180000,0.590000,0.082223,0.182764,0.604325,-0.045153,0.000473,-0.056285,45.000000,1,1,accepted,364,0,0,0.000891,0.278136
1780529258.047992,python_udp,0.090000,0.160000,0.580000,0.084334,0.170515,0.590021,-0.028461,-0.030503,-0.075839,41.000000,1,1,accepted,365,0,0,0.001620,0.319539
1780529258.229482,python_udp,0.100000,0.190000,0.600000,0.091467,0.179612,0.590587,-0.003323,0.000097,-0.057470,47.000000,1,1,accepted,366,0,0,0.001906,0.340442
1780529258.246812,python_udp,0.080000,0.180000,0.580000,0.085132,0.179826,0.582594,-0.018442,0.000610,-0.062532,46.000000,1,1,accepted,367,0,0,0.000254,0.121465
1780529258.261838,python_udp,0.050000,0.210000,0.560000,0.065344,0.196119,0.568758,-0.063643,0.041500,-0.079622,44.000000,1,1,accepted,368,0,0,0.004007,0.477695
1780529258.282796,python_udp,0.060000,0.220000,0.570000,0.059530,0.210905,0.565067,-0.062258,0.068292,-0.069996,45.000000,1,1,accepted,369,0,0,0.000812,0.217959
1780529258.293597,python_udp,0.080000,0.210000,0.570000,0.067694,0.213565,0.563605,-0.026008,0.057790,-0.057516,41.000000,1,1,accepted,370,0,0,0.001580,0.302470
1780529258.307272,python_udp,0.070000,0.230000,0.550000,0.067738,0.225088,0.554209,-0.019346,0.072259,-0.065729,42.000000,1,1,accepted,371,0,0,0.000321,0.141170
1780529258.318286,python_udp,0.070000,0.210000,0.550000,0.068066,0.220286,0.548733,-0.013648,0.041960,-0.063257,45.000000,1,1,accepted,372,0,0,0.000957,0.228279
1780529258.450370,python_udp,0.060000,0.230000,0.550000,0.063089,0.227456,0.545931,-0.022747,0.049453,-0.055316,43.000000,1,1,accepted,373,0,0,0.000202,0.115327
1780529258.465105,python_udp,0.080000,0.230000,0.540000,0.071156,0.231107,0.540214,0.003305,0.046192,-0.055733,43.000000,1,1,accepted,374,0,0,0.000690,0.193397
1780529258.472773,python_udp,0.080000,0.230000,0.560000,0.076076,0.232640,0.546408,0.014865,0.038416,-0.029211,46.000000,1,1,accepted,375,0,0,0.000898,0.273563
1780529258.486378,python_udp,0.050000,0.240000,0.560000,0.062705,0.238378,0.551150,-0.022561,0.043194,-0.011941,48.000000,1,1,accepted,376,0,0,0.001722,0.323223
1780529258.494643,python_udp,0.050000,0.250000,0.570000,0.054816,0.246634,0.559257,-0.036749,0.053110,0.009023,47.000000,1,1,accepted,377,0,0,0.000739,0.237546
1780529258.502175,python_udp,0.050000,0.240000,0.560000,0.050526,0.245506,0.560085,-0.038299,0.036891,0.008856,43.000000,1,1,accepted,378,0,0,0.000266,0.120004
1780529258.523052,python_udp,0.060000,0.240000,0.590000,0.053868,0.244239,0.574441,-0.020234,0.024405,0.039216,46.000000,1,1,accepted,379,0,0,0.001404,0.332299
1780529258.535715,python_udp,0.050000,0.250000,0.560000,0.050850,0.248469,0.569842,-0.022739,0.028914,0.020011,43.000000,1,1,accepted,380,0,0,0.000395,0.187519
1780529258.671819,python_udp,0.060000,0.250000,0.600000,0.054734,0.250627,0.584909,-0.007227,0.027067,0.049459,48.000000,1,1,accepted,381,0,0,0.001111,0.304166
1780529258.682646,python_udp,0.070000,0.250000,0.610000,0.062630,0.251537,0.599203,0.014484,0.022540,0.070528,46.000000,1,1,accepted,382,0,0,0.000936,0.259341
1780529258.761458,python_udp,0.060000,0.250000,0.610000,0.061880,0.251747,0.607993,0.008946,0.017393,0.074444,48.000000,1,1,accepted,383,0,0,0.000072,0.067099
1780529258.861321,python_udp,0.050000,0.250000,0.620000,0.055888,0.251607,0.617555,-0.008400,0.012658,0.079216,49.000000,1,1,accepted,384,0,0,0.000346,0.140058
1780529258.960376,python_udp,0.080000,0.200000,0.630000,0.068498,0.224372,0.627575,0.025481,-0.059137,0.083947,45.000000,1,1,accepted,385,0,0,0.006325,0.586395
1780529259.060805,python_udp,0.080000,0.210000,0.630000,0.075873,0.213899,0.633200,0.037638,-0.070622,0.077703,45.000000,1,1,accepted,386,0,0,0.000319,0.136876
1780529259.161711,python_udp,0.060000,0.220000,0.590000,0.069052,0.213932,0.617318,0.010974,-0.052748,0.024396,43.000000,1,1,accepted,387,0,0,0.003872,0.561856
1780529259.266600,python_udp,0.070000,0.190000,0.590000,0.070069,0.198600,0.605949,0.010772,-0.078083,-0.006726,45.000000,1,1,accepted,388,0,0,0.001610,0.351233
1780529259.361207,python_udp,0.070000,0.200000,0.600000,0.070528,0.195756,0.602828,0.009216,-0.065579,-0.012245,47.000000,1,1,accepted,389,0,0,0.000189,0.106743
1780529259.459896,python_udp,0.070000,0.190000,0.580000,0.070668,0.189630,0.591579,0.007247,-0.064490,-0.034839,43.000000,1,1,accepted,390,0,0,0.000516,0.216670
1780529259.560395,python_udp,0.070000,0.210000,0.610000,0.070642,0.197638,0.598260,0.005356,-0.028073,-0.011929,49.000000,1,1,accepted,391,0,0,0.001855,0.346558
1780529259.660296,python_udp,0.080000,0.180000,0.590000,0.075933,0.186836,0.593787,0.017335,-0.048211,-0.019320,42.000000,1,1,accepted,392,0,0,0.000604,0.186471
1780529259.777833,python_udp,0.090000,0.190000,0.610000,0.084315,0.186319,0.600275,0.034082,-0.037368,-0.000343,46.000000,1,1,accepted,393,0,0,0.000758,0.233471
1780529259.875270,python_udp,0.080000,0.210000,0.610000,0.083560,0.197362,0.604769,0.023595,-0.000139,0.009863,46.000000,1,1,accepted,394,0,0,0.001600,0.301100
1780529260.024935,python_udp,0.100000,0.180000,0.610000,0.093510,0.187997,0.607725,0.042715,-0.023695,0.014302,44.000000,1,1,accepted,395,0,0,0.000940,0.227425
1780529260.061276,python_udp,0.120000,0.170000,0.620000,0.109758,0.177203,0.614188,0.072885,-0.044915,0.025644,42.000000,1,1,accepted,396,0,0,0.001489,0.292488
1780529260.166360,python_udp,0.120000,0.190000,0.630000,0.118639,0.182031,0.622900,0.076895,-0.021440,0.039499,47.000000,1,1,accepted,397,0,0,0.000759,0.219797
1780529260.260378,python_udp,0.120000,0.200000,0.610000,0.122917,0.190729,0.619031,0.068303,0.005871,0.021877,42.000000,1,1,accepted,398,0,0,0.001130,0.269904
1780529260.374482,python_udp,0.080000,0.220000,0.580000,0.102931,0.206778,0.602092,0.000752,0.044821,-0.021231,44.000000,1,1,accepted,399,0,0,0.007938,0.706861
1780529260.461984,python_udp,0.080000,0.220000,0.610000,0.090605,0.215971,0.604623,-0.030488,0.056688,-0.010740,49.000000,1,1,accepted,400,0,0,0.001227,0.265766
1780529260.570932,python_udp,0.090000,0.220000,0.630000,0.088874,0.220756,0.615823,-0.027169,0.054461,0.016923,47.000000,1,1,accepted,401,0,0,0.000781,0.266138
1780529260.659830,python_udp,0.090000,0.220000,0.630000,0.088228,0.222859,0.623309,-0.021950,0.046040,0.029980,45.000000,1,1,accepted,402,0,0,0.000269,0.144601
1780529260.760336,python_udp,0.080000,0.230000,0.640000,0.082781,0.228830,0.632661,-0.030143,0.049485,0.044301,50.000000,1,1,accepted,403,0,0,0.000284,0.151769
1780529260.860485,python_udp,0.080000,0.220000,0.610000,0.079893,0.226351,0.624520,-0.029826,0.030775,0.015968,42.000000,1,1,accepted,404,0,0,0.001153,0.303948
1780529260.960809,python_udp,0.080000,0.200000,0.590000,0.078576,0.213565,0.609357,-0.025630,-0.009186,-0.021805,42.000000,1,1,accepted,405,0,0,0.003041,0.466907
